State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Tamil Nadu",Salem,"Vazhapadi(Uzhavar Sandhai)",Kakada,Kakada,Local,26/07/2026,25000,25000,25000
"Tamil Nadu",Karur,"Gandhigramam(Uzhavar Sandhai)",Onion,Bellary,Local,26/07/2026,3000,4000,3500
"Tamil Nadu",Karur,"Gandhigramam(Uzhavar Sandhai)",Mango,Neelam,Local,26/07/2026,5000,8000,6500
"Tamil Nadu",Karur,"Gandhigramam(Uzhavar Sandhai)",Coriander(Leaves),"I Sort",Local,26/07/2026,7500,8000,7750
"Tamil Nadu",Karur,"Gandhigramam(Uzhavar Sandhai)",Chikoos(Sapota),Sapota,Local,26/07/2026,4500,5000,4750
"Tamil Nadu",Karur,"Gandhigramam(Uzhavar Sandhai)",Papaya,Papaya,Local,26/07/2026,3000,3500,3250
"Tamil Nadu",Karur,"Gandhigramam(Uzhavar Sandhai)",Cabbage,Cabbage,Local,26/07/2026,5500,6000,5750
"Tamil Nadu",Karur,"Gandhigramam(Uzhavar Sandhai)",Ridgeguard(Tori),Ridgeguard(Tori),Local,26/07/2026,5500,6000,5750
"Tamil Nadu",Karur,"Gandhigramam(Uzhavar Sandhai)",Drumstick,Drumstick,Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Karur,"Gandhigramam(Uzhavar Sandhai)",Yam(Ratalu),"Yam (Ratalu)",Local,26/07/2026,9000,10000,9500
"Tamil Nadu",Pudukkottai,"Aranthangi(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,26/07/2026,4500,5000,4750
"Tamil Nadu",Pudukkottai,"Aranthangi(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,26/07/2026,4500,5000,4750
"Tamil Nadu",Pudukkottai,"Aranthangi(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,26/07/2026,6000,7000,6500
"Tamil Nadu",Pudukkottai,"Aranthangi(Uzhavar Sandhai )",Drumstick,Drumstick,Local,26/07/2026,6000,7000,6500
"Tamil Nadu",Pudukkottai,"Aranthangi(Uzhavar Sandhai )",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,26/07/2026,2500,3000,2750
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )",Onion,Bellary,Local,26/07/2026,3000,3500,3250
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,26/07/2026,2800,3200,3000
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )",Cowpea(Veg),"Cowpea (Veg)",Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,26/07/2026,16000,18000,17000
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )",Carrot,Pusakesar,Local,26/07/2026,9000,10000,9500
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )",Thondekai,Thondekai,Local,26/07/2026,4800,5200,5000
"Tamil Nadu",Pudukkottai,"Gandarvakottai(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,26/07/2026,1000,1500,1250
"Tamil Nadu",Pudukkottai,"Gandarvakottai(Uzhavar Sandhai )","Green Avare(W)","Green Avare (W)",Local,26/07/2026,5000,6000,5500
"Tamil Nadu",Pudukkottai,"Gandarvakottai(Uzhavar Sandhai )",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,26/07/2026,2000,2500,2250
"Tamil Nadu",Pudukkottai,"Gandarvakottai(Uzhavar Sandhai )","Onion Green","Onion Green",Local,26/07/2026,6500,7000,6750
Keralam,Thirssur,"Muriyad  VFPCK Market",Banana,"Nendra Bale","Grade A",26/07/2026,4000,4400,4200
"Tamil Nadu",Cuddalore,"Panruti(Uzhavar Sandhai )",Papaya,Papaya,Local,26/07/2026,4000,4000,4000
"Tamil Nadu",Cuddalore,"Panruti(Uzhavar Sandhai )",Raddish,Raddish,Local,26/07/2026,3000,3000,3000
"Tamil Nadu",Cuddalore,"Panruti(Uzhavar Sandhai )","Green Avare(W)","Green Avare (W)",Local,26/07/2026,7000,7000,7000
"Tamil Nadu",Cuddalore,"Panruti(Uzhavar Sandhai )","Onion Green","Onion Green",Local,26/07/2026,7000,7000,7000
"Tamil Nadu",Cuddalore,"Vadalur(Uzhavar Sandhai )",Garlic,Garlic,Local,26/07/2026,20000,24000,22000
"Tamil Nadu",Cuddalore,"Vadalur(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,26/07/2026,3000,3500,3250
"Tamil Nadu",Cuddalore,"Vadalur(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,26/07/2026,8000,8000,8000
"Tamil Nadu",Cuddalore,"Vadalur(Uzhavar Sandhai )",Carrot,Pusakesar,Local,26/07/2026,6000,6000,6000
"Tamil Nadu",Cuddalore,"Vadalur(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,26/07/2026,3000,3000,3000
"Tamil Nadu",Cuddalore,"Vadalur(Uzhavar Sandhai )","Green Avare(W)",Other,Local,26/07/2026,8000,8000,8000
"Tamil Nadu",Cuddalore,"Vadalur(Uzhavar Sandhai )",Drumstick,Drumstick,Local,26/07/2026,4000,4000,4000
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Garlic,Garlic,Local,26/07/2026,20000,24400,22200
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Chikoos(Sapota),Sapota,Local,26/07/2026,4000,4000,4000
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )","Bitter gourd",Other,Local,26/07/2026,5000,5000,5000
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,26/07/2026,4000,4500,4250
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Lemon,Lemon,Local,26/07/2026,6000,8000,7000
"Tamil Nadu",Nagapattinam,"Vedaranyam(Uzhavar Sandhai)",Amaranthus,Amaranthus,Local,26/07/2026,1800,2000,1900
"Tamil Nadu",Nagapattinam,"Vedaranyam(Uzhavar Sandhai)","Green Chilli","Green Chilly",Local,26/07/2026,3800,4000,3900
"Tamil Nadu",Nagapattinam,"Vedaranyam(Uzhavar Sandhai)",Beetroot,Beetroot,Local,26/07/2026,3800,4000,3900
"Tamil Nadu",Nagapattinam,"Vedaranyam(Uzhavar Sandhai)",Lemon,Lemon,Local,26/07/2026,4500,4800,4650
"Tamil Nadu",Nagapattinam,"Vedaranyam(Uzhavar Sandhai)","Onion Green","Onion Green",Local,26/07/2026,3600,3800,3700
"Tamil Nadu",Vellore,"Perampet(Uzhavar Sandhai)",Chikoos(Sapota),Sapota,Local,26/07/2026,3000,3000,3000
"Tamil Nadu",Vellore,"Perampet(Uzhavar Sandhai)",Papaya,Papaya,Local,26/07/2026,2500,3000,2750
"Tamil Nadu",Vellore,"Perampet(Uzhavar Sandhai)",Colacasia,Colacasia,Local,26/07/2026,4000,4600,4300
"Tamil Nadu",Vellore,"Perampet(Uzhavar Sandhai)","Onion Green","Onion Green",Local,26/07/2026,6000,6000,6000
"Tamil Nadu",Thanjavur,"Peravurani(Uzhavar Sandhai)",Onion,Bellary,Local,26/07/2026,2500,3000,2750
"Tamil Nadu",Thanjavur,"Peravurani(Uzhavar Sandhai)",Brinjal,Round,Local,26/07/2026,4500,4500,4500
"Tamil Nadu",Thanjavur,"Peravurani(Uzhavar Sandhai)",Papaya,Papaya,Local,26/07/2026,3000,3000,3000
"Tamil Nadu",Thanjavur,"Peravurani(Uzhavar Sandhai)",Tomato,Deshi,Local,26/07/2026,2000,2000,2000
"Tamil Nadu",Thanjavur,"Peravurani(Uzhavar Sandhai)","Green Chilli","Green Chilly",Local,26/07/2026,4500,4500,4500
"Tamil Nadu",Thanjavur,"Peravurani(Uzhavar Sandhai)",Tapioca,Tapioca,Local,26/07/2026,3000,3000,3000
"Tamil Nadu",Thanjavur,"Peravurani(Uzhavar Sandhai)",Drumstick,Drumstick,Local,26/07/2026,6000,6000,6000
"Tamil Nadu",Thanjavur,"Peravurani(Uzhavar Sandhai)",Lemon,Lemon,Local,26/07/2026,6000,6000,6000
Maharashtra,Pune,"Pune(Pimpri) APMC",Cucumbar(Kheera),Other,Local,26/07/2026,1300,1300,1300
Maharashtra,Pune,"Pune(Pimpri) APMC",Onion,Local,Local,26/07/2026,1600,2600,2100
Maharashtra,Pune,"Pune(Pimpri) APMC",Cabbage,Other,Local,26/07/2026,2300,2300,2300
Maharashtra,Pune,"Pune(Pimpri) APMC",Mint(Pudina),Other,Local,26/07/2026,7,9,8
Maharashtra,Pune,"Pune(Pimpri) APMC",Brinjal,Other,Local,26/07/2026,3500,4000,3750
"Madhya Pradesh",Badwani,"Sendhwa(F&V) APMC",Tomato,Hybrid,Medium,26/07/2026,1000,1800,1300
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai )",Tomato,Deshi,Local,26/07/2026,2000,2400,2200
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai )","Betal Leaves",Mysore,Local,26/07/2026,9000,10000,9500
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai )",Cabbage,Cabbage,Local,26/07/2026,4400,5000,4700
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai )",Yam(Ratalu),"Yam (Ratalu)",Local,26/07/2026,7000,8000,7500
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai )",Mashrooms,Mashrooms,Local,26/07/2026,16000,20000,18000
"Tamil Nadu",Karur,"Pallapatti (Uzhavar Sandhai )",Banana,Other,Local,26/07/2026,5500,6000,5750
"Tamil Nadu",Karur,"Pallapatti (Uzhavar Sandhai )",Chikoos(Sapota),Sapota,Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Karur,"Pallapatti (Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,26/07/2026,4500,5000,4750
"Tamil Nadu",Karur,"Pallapatti (Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,26/07/2026,5500,6000,5750
"Tamil Nadu",Karur,"Pallapatti (Uzhavar Sandhai )",Raddish,Raddish,Local,26/07/2026,4500,5000,4750
"Tamil Nadu",Karur,"Pallapatti (Uzhavar Sandhai )",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,26/07/2026,2500,3000,2750
"Tamil Nadu",Karur,"Pallapatti (Uzhavar Sandhai )",Guava,"Guava Allahabad",Local,26/07/2026,5500,6000,5750
"Tamil Nadu",Karur,"Pallapatti (Uzhavar Sandhai )",Lemon,Lemon,Local,26/07/2026,5500,6000,5750
"Tamil Nadu",Karur,"Velayuthampalayam(Uzhavar Sandhai )",Banana,Other,Local,26/07/2026,5200,6000,5600
"Tamil Nadu",Karur,"Velayuthampalayam(Uzhavar Sandhai )",Brinjal,Other,Local,26/07/2026,3800,4500,4150
"Tamil Nadu",Karur,"Velayuthampalayam(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,26/07/2026,2000,2500,2250
"Tamil Nadu",Karur,"Velayuthampalayam(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,26/07/2026,4800,5500,5150
"Tamil Nadu",Karur,"Velayuthampalayam(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,26/07/2026,2400,3000,2700
"Tamil Nadu",Karur,"Velayuthampalayam(Uzhavar Sandhai )",Drumstick,Drumstick,Local,26/07/2026,3200,4000,3600
"Tamil Nadu",Karur,"Vengamedu(Uzhavar Sandhai )",Tomato,Deshi,Local,26/07/2026,1500,2000,1750
"Tamil Nadu",Karur,"Vengamedu(Uzhavar Sandhai )",Drumstick,Drumstick,Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Karur,"Vengamedu(Uzhavar Sandhai )",Lemon,Lemon,Local,26/07/2026,7500,8000,7750
"Tamil Nadu",Theni,"Devaram(Uzhavar Sandhai )",Potato,"Red Nanital",Local,26/07/2026,2600,2600,2600
"Tamil Nadu",Theni,"Devaram(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,26/07/2026,3000,3000,3000
"Tamil Nadu",Theni,"Devaram(Uzhavar Sandhai )",Tapioca,Tapioca,Local,26/07/2026,2500,2500,2500
"Tamil Nadu",Theni,"Devaram(Uzhavar Sandhai )",Raddish,Raddish,Local,26/07/2026,2800,2800,2800
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai )",Brinjal,Round,Local,26/07/2026,5000,5600,5300
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,26/07/2026,3400,3800,3600
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,26/07/2026,3500,3800,3650
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,26/07/2026,2600,3000,2800
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,26/07/2026,2400,2800,2600
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,26/07/2026,3400,3800,3600
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai )",Drumstick,Drumstick,Local,26/07/2026,6000,6000,6000
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai )",Banana,Poovan,Local,26/07/2026,4000,4000,4000
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,26/07/2026,6600,7200,6900
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai )",Chikoos(Sapota),Sapota,Local,26/07/2026,4200,6200,5200
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai )",Ashgourd,Gouard,Local,26/07/2026,2600,2800,2700
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,26/07/2026,3000,4000,3500
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,26/07/2026,4600,5200,4900
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,26/07/2026,16000,16000,16000
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai )",Coconut,Coconut,Local,26/07/2026,6000,6200,6100
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,26/07/2026,4200,6600,5400
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai )","Green Avare(W)",Other,Local,26/07/2026,6200,7200,6700
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,26/07/2026,2600,3200,2900
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,26/07/2026,5600,6200,5900
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai )",Onion,Bellary,Local,26/07/2026,2400,3500,2950
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai )",Banana,Poovan,Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai )",Tomato,Deshi,Local,26/07/2026,2000,2500,2250
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,26/07/2026,3200,3800,3500
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,26/07/2026,4800,5400,5100
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,26/07/2026,8200,9400,8800
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,26/07/2026,15200,21200,18200
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai )",Coconut,Coconut,Local,26/07/2026,5800,6500,6150
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai )",Carrot,Pusakesar,Local,26/07/2026,7400,10200,8800
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai )",Raddish,Raddish,Local,26/07/2026,3200,3800,3500
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai )",Guava,"Guava Allahabad",Local,26/07/2026,7000,8400,7700
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai )","Onion Green","Onion Green",Local,26/07/2026,6000,6400,6200
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai )",Potato,Other,Local,26/07/2026,2500,3000,2750
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai )","Bitter gourd",Other,Local,26/07/2026,5500,6000,5750
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,26/07/2026,2400,2800,2600
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,26/07/2026,2200,2600,2400
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai )",Tapioca,Tapioca,Local,26/07/2026,2600,3000,2800
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai )",Carrot,Pusakesar,Local,26/07/2026,9000,10000,9500
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai )",Beetroot,Beetroot,Local,26/07/2026,8500,9000,8750
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai )",Raddish,Raddish,Local,26/07/2026,3000,3400,3200
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai )","Green Avare(W)",Other,Local,26/07/2026,7000,7500,7250
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai )",Lemon,Lemon,Local,26/07/2026,6500,7000,6750
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )",Mango,Neelam,Local,26/07/2026,4000,5000,4500
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,26/07/2026,2000,2400,2200
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )",Cowpea(Veg),"Cowpea (Veg)",Local,26/07/2026,4500,5000,4750
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,26/07/2026,2000,2400,2200
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )",Capsicum,Capsicum,Local,26/07/2026,6000,7000,6500
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,26/07/2026,4000,4500,4250
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,26/07/2026,3600,3800,3700
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,26/07/2026,1500,2000,1750
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,26/07/2026,18000,18500,18250
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,26/07/2026,3800,4000,3900
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )",Cucumbar(Kheera),Cucumbar,Local,26/07/2026,4000,5000,4500
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,26/07/2026,4000,4500,4250
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai )",Potato,Other,Local,26/07/2026,2600,2800,2700
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,26/07/2026,2000,2400,2200
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,26/07/2026,3000,3400,3200
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,26/07/2026,6500,7000,6750
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai )",Drumstick,Drumstick,Local,26/07/2026,5000,6000,5500
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai )",Lime,Lime,Local,26/07/2026,3000,3500,3250
"Tamil Nadu",Sivaganga,"Singampunari(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,26/07/2026,2600,3000,2800
"Tamil Nadu",Sivaganga,"Singampunari(Uzhavar Sandhai )",Brinjal,Other,Local,26/07/2026,5200,5600,5400
"Tamil Nadu",Sivaganga,"Singampunari(Uzhavar Sandhai )",Ashgourd,Gouard,Local,26/07/2026,2600,2800,2700
"Tamil Nadu",Sivaganga,"Singampunari(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,26/07/2026,3200,3800,3500
"Tamil Nadu",Sivaganga,"Singampunari(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,26/07/2026,3600,4200,3900
"Tamil Nadu",Sivaganga,"Singampunari(Uzhavar Sandhai )",Raddish,Raddish,Local,26/07/2026,3200,3600,3400
"Tamil Nadu",Sivaganga,"Singampunari(Uzhavar Sandhai )","Green Avare(W)",Other,Local,26/07/2026,6400,7200,6800
"Tamil Nadu",Sivaganga,"Singampunari(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,26/07/2026,2600,3200,2900
"Tamil Nadu",Sivaganga,"Karaikudi(Uzhavar Sandhai )",Banana,Besrai,Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Sivaganga,"Karaikudi(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,26/07/2026,2400,2800,2600
"Tamil Nadu",Sivaganga,"Karaikudi(Uzhavar Sandhai )",Guava,"Guava Allahabad",Local,26/07/2026,7500,8500,8000
"Tamil Nadu",Sivaganga,"Karaikudi(Uzhavar Sandhai )",Lemon,Lemon,Local,26/07/2026,5500,6500,6000
"Tamil Nadu",Sivaganga,"Tirupatthur(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,26/07/2026,7000,7500,7250
"Tamil Nadu",Sivaganga,"Tirupatthur(Uzhavar Sandhai )",Tomato,Other,Local,26/07/2026,2200,2500,2350
"Tamil Nadu",Sivaganga,"Tirupatthur(Uzhavar Sandhai )",Coconut,Coconut,Local,26/07/2026,6000,6500,6250
"Tamil Nadu",Sivaganga,"Tirupatthur(Uzhavar Sandhai )",Cabbage,Cabbage,Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Sivaganga,"Tirupatthur(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Sivaganga,"Tirupatthur(Uzhavar Sandhai )",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,26/07/2026,3000,4000,3500
"Tamil Nadu",Sivaganga,"Tirupatthur(Uzhavar Sandhai )",Lemon,Lemon,Local,26/07/2026,5400,6500,5950
"Tamil Nadu",Thanjavur,"Pattukottai(Uzhavar Sandhai )",Potato,"Red Nanital",Local,26/07/2026,3000,3000,3000
"Tamil Nadu",Thanjavur,"Pattukottai(Uzhavar Sandhai )",Tomato,Deshi,Local,26/07/2026,2400,2400,2400
"Tamil Nadu",Thanjavur,"Pattukottai(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,26/07/2026,5400,5400,5400
"Tamil Nadu",Thanjavur,"Pattukottai(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,26/07/2026,3000,3000,3000
"Tamil Nadu",Thanjavur,"Pattukottai(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,26/07/2026,8600,8600,8600
"Tamil Nadu",Thanjavur,"Pattukottai(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,26/07/2026,4800,4800,4800
"Tamil Nadu",Thanjavur,"Pattukottai(Uzhavar Sandhai )",Raddish,Raddish,Local,26/07/2026,4400,4400,4400
"Tamil Nadu",Thanjavur,"Pattukottai(Uzhavar Sandhai )","Onion Green","Onion Green",Local,26/07/2026,6000,6000,6000
"Tamil Nadu",Thanjavur,"Thanjavur(Uzhavar Sandhai )",Apple,American,Local,26/07/2026,26000,26000,26000
"Tamil Nadu",Thanjavur,"Thanjavur(Uzhavar Sandhai )",Brinjal,Round,Local,26/07/2026,5000,6400,5700
"Tamil Nadu",Thanjavur,"Thanjavur(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,26/07/2026,5500,5500,5500
"Tamil Nadu",Thanjavur,"Thanjavur(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,26/07/2026,4000,4000,4000
"Tamil Nadu",Thanjavur,"Thanjavur(Uzhavar Sandhai )",Ashgourd,Gouard,Local,26/07/2026,2400,2400,2400
"Tamil Nadu",Thanjavur,"Thanjavur(Uzhavar Sandhai )",Cabbage,Cabbage,Local,26/07/2026,4000,4000,4000
"Tamil Nadu",Thanjavur,"Thanjavur(Uzhavar Sandhai )",Raddish,Raddish,Local,26/07/2026,3600,3600,3600
"Tamil Nadu",Thanjavur,"Thanjavur(Uzhavar Sandhai )",Drumstick,Drumstick,Local,26/07/2026,4800,4800,4800
"Tamil Nadu",Thanjavur,"Thanjavur(Uzhavar Sandhai )",Guava,"Guava Allahabad",Local,26/07/2026,8000,8000,8000
"Tamil Nadu",Thanjavur,"Thanjavur(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,26/07/2026,7000,7000,7000
"Tamil Nadu",Thiruchirappalli,"KKNagar(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,26/07/2026,2000,2000,2000
"Tamil Nadu",Thiruchirappalli,"KKNagar(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,26/07/2026,4000,4000,4000
"Tamil Nadu",Thiruchirappalli,"KKNagar(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,26/07/2026,6000,6600,6300
"Tamil Nadu",Thiruchirappalli,"KKNagar(Uzhavar Sandhai )",Capsicum,Capsicum,Local,26/07/2026,6400,6400,6400
"Tamil Nadu",Thiruchirappalli,"KKNagar(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,26/07/2026,4000,4000,4000
"Tamil Nadu",Thiruchirappalli,"KKNagar(Uzhavar Sandhai )","Indian Beans(Seam)","Indian Beans (Seam)",Local,26/07/2026,7000,7000,7000
"Tamil Nadu",Thiruchirappalli,"KKNagar(Uzhavar Sandhai )",Lemon,Lemon,Local,26/07/2026,5000,5000,5000
"Tamil Nadu",Thiruchirappalli,"KKNagar(Uzhavar Sandhai )",Mashrooms,Mashrooms,Local,26/07/2026,22000,22000,22000
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai )",Brinjal,Other,Local,26/07/2026,6000,6000,6000
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,26/07/2026,2000,2000,2000
